x,y
7.5,11.5
8.2239990234375,11.5
8.947998046875,11.5
9.6719970703125,11.5
10.39599609375,11.5
11.1199951171875,11.5
11.843994140625,11.5
12.5679931640625,11.5
13.2919921875,11.5
14.016006469726562,11.5
14.740005493164062,11.5
15.464004516601562,11.5
16.188003540039062,11.5
16.912002563476562,11.5
17.636001586914062,11.5
18.360000610351562,11.5
19.083999633789062,11.5
19.807998657226562,11.5
20.531997680664062,11.5
21.255996704101562,11.5
21.979995727539062,11.5
22.703994750976562,11.5
23.427993774414062,11.5
24.152008056640625,11.5
24.876007080078125,11.5
25.600006103515625,11.5
26.324005126953125,11.5
27.048004150390625,11.5
27.772003173828125,11.5
28.496002197265625,11.5
29.220001220703125,11.5
29.944000244140625,11.5
30.667999267578125,11.5
31.391998291015625,11.5
32.115997314453125,11.5
32.839996337890625,11.5
33.563995361328125,11.5
34.287994384765625,11.5
35.011993408203125,11.5
35.735992431640625,11.5
36.459991455078125,11.5
37.18400573730469,11.5
37.90800476074219,11.5
38.63200378417969,11.5
39.35600280761719,11.5
40.08000183105469,11.5
40.80400085449219,11.5
41.52799987792969,11.5
42.25199890136719,11.5
42.97599792480469,11.5
43.69999694824219,11.5
44.42399597167969,11.5
45.14799499511719,11.5
45.87200927734375,11.5
46.59600830078125,11.5
47.32000732421875,11.5
48.04400634765625,11.5
48.76800537109375,11.5
49.49200439453125,11.5
50.21600341796875,11.5
50.94000244140625,11.5
51.66400146484375,11.5
52.38800048828125,11.5
53.11199951171875,11.5
53.83599853515625,11.5
54.55999755859375,11.5
55.28399658203125,11.5
56.00799560546875,11.5
56.73199462890625,11.5
57.45599365234375,11.5
58.17999267578125,11.5
58.90399169921875,11.5
59.62799072265625,11.5
60.35200500488281,11.5
61.07600402832031,11.5
61.80000305175781,11.5
62.52400207519531,11.5
63.24800109863281,11.5
63.97200012207031,11.5
64.69599914550781,11.5
65.41999816894531,11.5
66.14399719238281,11.5
66.86799621582031,11.5
67.59199523925781,11.5
68.31600189208984,11.5
69.04000091552734,11.5
69.76399993896484,11.5
70.48799896240234,11.5
71.21200561523438,11.5
71.93599700927734,11.5
72.66000366210938,11.5
73.38400268554688,11.5
74.10800170898438,11.5
74.83200073242188,11.5
75.55599975585938,11.5
76.27999877929688,11.5
77.00399780273438,11.5
77.72799682617188,11.5
78.4520034790039,11.5
79.1760025024414,11.5
79.9000015258789,11.5
80.6240005493164,11.5
81.3479995727539,11.5
82.0719985961914,11.5
82.7959976196289,11.5
83.5199966430664,11.5
84.24400329589844,11.5
84.96800231933594,11.5
85.69200134277344,11.5
86.41600036621094,11.5
87.13999938964844,11.5
87.86399841308594,11.5
88.58799743652344,11.5
89.31199645996094,11.5
90.03600311279297,11.5
90.76000213623047,11.5
91.48400115966797,11.5
92.20800018310547,11.5
92.93199920654297,11.5
93.65599822998047,11.5
94.37999725341797,11.5
95.10399627685547,11.5
95.8280029296875,11.5
96.552001953125,11.5
97.2760009765625,11.5
98,11.5
98.7239990234375,11.5
99.447998046875,11.5
100.1719970703125,11.5
100.89600372314453,11.5
101.62000274658203,11.5
102.34400177001953,11.5
103.06800079345703,11.5
103.79199981689453,11.5
104.51599884033203,11.5
105.23999786376953,11.5
105.96399688720703,11.5
106.68800354003906,11.5
107.41200256347656,11.5
108.13600158691406,11.5
108.86000061035156,11.5
109.58399963378906,11.5
110.30799865722656,11.5
111.03199768066406,11.5
111.75599670410156,11.5
112.4800033569336,11.5
113.2040023803711,11.5
113.9280014038086,11.5
114.6520004272461,11.5
115.3759994506836,11.5
116.0999984741211,11.5
116.8239974975586,11.5
117.5479965209961,11.5
118.27200317382812,11.5
118.99600219726562,11.5
119.72000122070312,11.5
120.44400024414062,11.5
121.16799926757812,11.5
121.89199829101562,11.5
122.61599731445312,11.5
123.33999633789062,11.5
124.06400299072266,11.5
124.78800201416016,11.5
125.51200103759766,11.5
126.23600006103516,11.5
126.95999908447266,11.5
127.68399810791016,11.5
128.40798950195312,11.5
129.1320037841797,11.5
129.8560028076172,11.5
130.5800018310547,11.5
131.3040008544922,11.5
132.0279998779297,11.5
132.7519989013672,11.5
133.4759979248047,11.5
134.1999969482422,11.5
134.92401123046875,11.5
135.6479949951172,11.5
136.3719940185547,11.5
137.0959930419922,11.5
137.82000732421875,11.5
138.54400634765625,11.5
139.26800537109375,11.5
139.99200439453125,11.5
140.71600341796875,11.5
141.44000244140625,11.5
142.16400146484375,11.5
142.88800048828125,11.5
143.61199951171875,11.5
144.33599853515625,11.5
145.05999755859375,11.5
145.78399658203125,11.5
146.50799560546875,11.5
147.23199462890625,11.5
147.95599365234375,11.5
148.67999267578125,11.5
149.4040069580078,11.5
150.1280059814453,11.5
150.8520050048828,11.5
151.5760040283203,11.5
152.3000030517578,11.5
153.0240020751953,11.5
153.7480010986328,11.5
154.4720001220703,11.5
155.1959991455078,11.5
155.9199981689453,11.5
156.6439971923828,11.5
157.3679962158203,11.5
158.0919952392578,11.5
158.8159942626953,11.5
159.5399932861328,11.5
160.26400756835938,11.5
160.98800659179688,11.5
161.71200561523438,11.5
162.43600463867188,11.5
163.16000366210938,11.5
163.88400268554688,11.5
164.60800170898438,11.5
165.33200073242188,11.5
166.05599975585938,11.5
166.77999877929688,11.5
167.50399780273438,11.5
168.22799682617188,11.5
168.95199584960938,11.5
169.67599487304688,11.5
170.39999389648438,11.5
171.12399291992188,11.5
171.84800720214844,11.5
172.57200622558594,11.5
173.29600524902344,11.5
174.02000427246094,11.5
174.74400329589844,11.5
175.46800231933594,11.5
176.19200134277344,11.5
176.91600036621094,11.5
177.63999938964844,11.5
178.36399841308594,11.5
179.08799743652344,11.5
179.81199645996094,11.5
180.53599548339844,11.5
181.25999450683594,11.5
181.98399353027344,11.5
182.70799255371094,11.5
183.4320068359375,11.5
184.156005859375,11.5
184.8800048828125,11.5
185.60400390625,11.5
186.3280029296875,11.5
187.052001953125,11.5
187.7760009765625,11.5
188.5,11.5
189.2239990234375,11.5
189.947998046875,11.5
190.6719970703125,11.5
191.39599609375,11.5
192.1199951171875,11.5
192.50001525878906,11.843994140625
192.50001525878906,12.5679931640625
192.50001525878906,13.292007446289062
192.5,14.016006469726562
192.5,14.740005493164062
192.5,15.464004516601562
192.5,16.188003540039062
192.5,16.912002563476562
192.5,17.636001586914062
192.5,18.360000610351562
192.5,19.083999633789062
192.5,19.807998657226562
192.5,20.531997680664062
192.5,21.255996704101562
192.5,21.979995727539062
192.5,22.703994750976562
192.5,23.427993774414062
192.5,24.151992797851562
192.5,24.876007080078125
192.5,25.600006103515625
192.5,26.324005126953125
192.5,27.048004150390625
192.5,27.772003173828125
192.5,28.496002197265625
192.5,29.220001220703125
192.5,29.944000244140625
192.5,30.667999267578125
192.5,31.391998291015625
192.5,32.115997314453125
192.5,32.839996337890625
192.5,33.563995361328125
192.5,34.287994384765625
192.5,35.011993408203125
192.5,35.735992431640625
192.5,36.46000671386719
192.5,37.18400573730469
192.5,37.90800476074219
192.5,38.63200378417969
192.5,39.35600280761719
192.5,40.08000183105469
192.5,40.80400085449219
192.5,41.52799987792969
192.5,42.25199890136719
192.5,42.97599792480469
192.5,43.69999694824219
192.5,44.42399597167969
192.5,45.14799499511719
192.5,45.87199401855469
192.5,46.59599304199219
192.5,47.32000732421875
192.5,48.04400634765625
192.5,48.76800537109375
192.5,49.49200439453125
192.5,50.21600341796875
192.5,50.94000244140625
192.5,51.66400146484375
192.5,52.38800048828125
192.5,53.11199951171875
192.5,53.83599853515625
192.5,54.55999755859375
192.5,55.28399658203125
192.5,56.00799560546875
192.5,56.73199462890625
192.5,57.45599365234375
192.5,58.17999267578125
192.5,58.90400695800781
192.5,59.62800598144531
192.5,60.35200500488281
192.5,61.07600402832031
192.5,61.80000305175781
192.5,62.52400207519531
192.5,63.24800109863281
192.5,63.97200012207031
192.5,64.69599914550781
192.5,65.41999816894531
192.5,66.14399719238281
192.5,66.86799621582031
192.5,67.59199523925781
192.5,68.31599426269531
192.5,69.03999328613281
192.5,69.76400756835938
192.5,70.48800659179688
192.5,71.21200561523438
192.5,71.93600463867188
192.5,72.66000366210938
192.5,73.38400268554688
192.5,74.10800170898438
192.5,74.83200073242188
192.5,75.55599975585938
192.5,76.27999877929688
192.5,77.00399780273438
192.5,77.72799682617188
192.5,78.45199584960938
192.5,79.17599487304688
192.5,79.89999389648438
192.5,80.62399291992188
192.5,81.34800720214844
192.5,82.07200622558594
192.5,82.79598999023438
192.5,83.51998901367188
192.5,84.24398803710938
192.5,84.96798706054688
192.5,85.69198608398438
192.5,86.41598510742188
192.5,87.1400146484375
192.5,87.864013671875
192.5,88.5880126953125
192.5,89.31201171875
192.5,90.0360107421875
192.5,90.760009765625
192.5,91.4840087890625
192.5,92.2080078125
192.5,92.9320068359375
192.5,93.656005859375
192.5,94.3800048828125
192.5,95.10400390625
192.5,95.8280029296875
192.5,96.552001953125
192.5,97.2760009765625
192.5,98
192.5,98.7239990234375
192.5,99.447998046875
192.5,100.1719970703125
192.5,100.89599609375
192.5,101.6199951171875
192.5,102.343994140625
192.5,103.0679931640625
192.5,103.7919921875
192.5,104.5159912109375
192.5,105.239990234375
192.5,105.9639892578125
192.5,106.68798828125
192.5,107.4119873046875
192.5,108.135986328125
192.5,108.8599853515625
192.5,109.58401489257812
192.5,110.30801391601562
192.5,111.03201293945312
192.5,111.75601196289062
192.5,112.48001098632812
192.5,113.20401000976562
192.5,113.92800903320312
192.5,114.65200805664062
192.5,115.37600708007812
192.5,116.10000610351562
192.5,116.82400512695312
192.5,117.54800415039062
192.5,118.27200317382812
192.5,118.99600219726562
192.5,119.72000122070312
192.5,120.44400024414062
192.5,121.16799926757812
192.5,121.89199829101562
192.5,122.61599731445312
192.5,123.33999633789062
192.5,124.06399536132812
192.5,124.78799438476562
192.5,125.51199340820312
192.5,126.23599243164062
192.5,126.95999145507812
192.5,127.68399047851562
192.5,128.40798950195312
192.5,129.13198852539062
192.5,129.85598754882812
192.5,130.57998657226562
192.5,131.30398559570312
192.5,132.02801513671875
192.5,132.75201416015625
192.5,133.47601318359375
192.5,134.20001220703125
192.5,134.92401123046875
192.5,135.64801025390625
192.5,136.37200927734375
192.5,137.09600830078125
192.5,137.82000732421875
192.5,138.54400634765625
192.5,139.26800537109375
192.5,139.99200439453125
192.5,140.71600341796875
192.5,141.44000244140625
192.5,142.16400146484375
192.5,142.88800048828125
192.5,143.61199951171875
192.5,144.33599853515625
192.5,145.05999755859375
192.5,145.78399658203125
192.5,146.50799560546875
192.5,147.23199462890625
192.5,147.95599365234375
192.5,148.67999267578125
192.5,149.40399169921875
192.5,150.12799072265625
192.5,150.85198974609375
192.5,151.57598876953125
192.5,152.29998779296875
192.5,153.02398681640625
192.5,153.74798583984375
192.5,154.47198486328125
192.5,155.19601440429688
192.5,155.92001342773438
192.5,156.64401245117188
192.5,157.36801147460938
192.5,158.09201049804688
192.5,158.81600952148438
192.5,159.54000854492188
192.5,160.26400756835938
192.5,160.98800659179688
192.5,161.71200561523438
192.5,162.43600463867188
192.5,163.16000366210938
192.5,163.88400268554688
192.5,164.60800170898438
192.5,165.33200073242188
192.5,166.05599975585938
192.5,166.77999877929688
192.5,167.50399780273438
192.5,168.22799682617188
192.5,168.95199584960938
192.5,169.67599487304688
192.5,170.39999389648438
