x,y
17.5,80.5
17.50123405456543,80.8958969116211
17.50490379333496,81.2917709350586
17.51101303100586,81.6876220703125
17.519563674926758,82.08341979980469
17.530559539794922,82.47916412353516
17.54400062561035,82.87483215332031
17.559894561767578,83.2704086303711
17.57823944091797,83.66587829589844
17.599040985107422,84.06122589111328
17.622297286987305,84.45643615722656
17.648014068603516,84.85150146484375
17.67618751525879,85.24639129638672
17.70682716369629,85.64109802246094
17.73992919921875,86.03560638427734
17.775495529174805,86.42990112304688
17.813526153564453,86.82396697998047
17.854021072387695,87.21778106689453
17.896984100341797,87.61134338378906
17.942413330078125,88.00462341308594
17.99030876159668,88.3976058959961
18.040674209594727,88.79029083251953
18.093502044677734,89.1826400756836
18.14879608154297,89.57466125488281
18.206554412841797,89.96631622314453
18.266780853271484,90.35760498046875
18.3294677734375,90.74850463867188
18.394617080688477,91.13899993896484
18.46222686767578,91.52908325195312
18.532297134399414,91.9187240600586
18.604825973510742,92.30792236328125
18.679805755615234,92.69664764404297
18.757240295410156,93.08489990234375
18.837129592895508,93.47264862060547
18.919466018676758,93.85989379882812
19.004247665405273,94.24659729003906
19.091472625732422,94.63276672363281
19.181137084960938,95.01837158203125
19.273242950439453,95.40340423583984
19.367778778076172,95.78784942626953
19.464746475219727,96.17168426513672
19.564144134521484,96.55490112304688
19.66596221923828,96.9374771118164
19.770200729370117,97.31940460205078
19.876853942871094,97.7006607055664
19.98592185974121,98.08123779296875
20.097393035888672,98.46112060546875
20.21126937866211,98.84027862548828
20.327543258666992,99.21871948242188
20.44621467590332,99.59640502929688
20.567272186279297,99.97334289550781
20.69074058532715,100.34949493408203
20.81658363342285,100.724853515625
20.944801330566406,101.09941101074219
21.075389862060547,101.47315216064453
21.208337783813477,101.84605407714844
21.343647003173828,102.21810913085938
21.481304168701172,102.58930206298828
21.621307373046875,102.95960998535156
21.763654708862305,103.32903289794922
21.9083309173584,103.69754028320312
22.055334091186523,104.06513214111328
22.204652786254883,104.4317855834961
22.356290817260742,104.79749298095703
22.510234832763672,105.1622314453125
22.666479110717773,105.52598571777344
22.825016021728516,105.88875579833984
22.985837936401367,106.2505111694336
23.14898109436035,106.61123657226562
23.31439208984375,106.97091674804688
23.482074737548828,107.32954406738281
23.65201759338379,107.6871109008789
23.82420539855957,108.0436019897461
23.998641967773438,108.39900207519531
24.175310134887695,108.75328826904297
24.354209899902344,109.10646057128906
24.535329818725586,109.45849609375
24.718660354614258,109.80937957763672
24.90419578552246,110.15911102294922
25.09192657470703,110.5076675415039
25.281843185424805,110.85503387451172
25.473957061767578,111.2011947631836
25.66827392578125,111.5461196899414
25.864748001098633,111.88982391357422
26.063377380371094,112.23228454589844
26.2641544342041,112.573486328125
26.467073440551758,112.9134292602539
26.672115325927734,113.25208282470703
26.879283905029297,113.58944702148438
27.088560104370117,113.9255142211914
27.299945831298828,114.26025390625
27.513418197631836,114.59366607666016
27.72897720336914,114.92572784423828
27.94662857055664,115.25643157958984
28.166372299194336,115.58573913574219
28.38817596435547,115.91366577148438
28.612024307250977,116.24019622802734
28.83791160583496,116.56532287597656
29.065828323364258,116.88903045654297
29.295772552490234,117.2113037109375
29.527721405029297,117.53213500976562
29.761667251586914,117.85151672363281
29.997617721557617,118.16941833496094
30.235538482666016,118.48584747314453
30.475444793701172,118.80077362060547
30.71734619140625,119.11416625976562
30.961200714111328,119.4260482788086
31.207000732421875,119.73639678955078
31.454723358154297,120.04521179199219
31.70437240600586,120.35247039794922
31.95594024658203,120.65816497802734
32.20940017700195,120.96229553222656
32.46475601196289,121.26482391357422
32.72199630737305,121.56575775146484
32.981101989746094,121.86508178710938
33.242103576660156,122.16276550292969
33.504966735839844,122.45880126953125
33.76966857910156,122.7531967163086
34.03620529174805,123.04592895507812
34.3045654296875,123.33699035644531
34.57472610473633,123.62638092041016
34.84668731689453,123.91407775878906
35.12043380737305,124.2000732421875
35.395957946777344,124.48435974121094
35.67325210571289,124.76692199707031
35.95229721069336,125.0477523803711
36.233131408691406,125.32679748535156
36.515689849853516,125.60408782958984
36.79997634887695,125.8796157836914
37.085975646972656,126.15336608886719
37.3736686706543,126.42532348632812
37.66305923461914,126.69548797607422
37.95412826538086,126.96383666992188
38.24686050415039,127.2303695678711
38.54125213623047,127.49507904052734
38.837284088134766,127.75794219970703
39.13496017456055,128.01893615722656
39.43429946899414,128.2780303955078
39.7352294921875,128.5352783203125
40.037750244140625,128.79063415527344
40.34187316894531,129.04409790039062
40.64756393432617,129.29566955566406
40.95482635498047,129.54531860351562
41.263633728027344,129.7930450439453
41.57399368286133,130.03883361816406
41.8858757019043,130.2826690673828
42.199275970458984,130.52456665039062
42.51420593261719,130.7644805908203
42.83061981201172,131.00241088867188
43.148529052734375,131.2383575439453
43.467899322509766,131.47232055664062
43.78873062133789,131.7042694091797
44.11100387573242,131.9342041015625
44.434715270996094,132.16212463378906
44.75984191894531,132.3880157470703
45.08637619018555,132.6118621826172
45.414310455322266,132.8336639404297
45.743621826171875,133.0533905029297
46.07431411743164,133.27105712890625
46.40637969970703,133.4866180419922
46.73978805541992,133.70008850097656
47.074527740478516,133.91146850585938
47.410587310791016,134.12074279785156
47.747955322265625,134.32789611816406
48.08661651611328,134.532958984375
48.426551818847656,134.73587036132812
48.76775360107422,134.9366455078125
49.11021423339844,135.13528442382812
49.453922271728516,135.3317413330078
49.798851013183594,135.52606201171875
50.14500045776367,135.71817016601562
50.492366790771484,135.90809631347656
50.8409309387207,136.09580993652344
51.19064712524414,136.28135681152344
51.54153823852539,136.46469116210938
51.89356994628906,136.6458282470703
52.246734619140625,136.82472229003906
