x,y
33.95199966430664,12.029000282287598
33.93128967285156,11.922847747802734
33.910579681396484,11.816694259643555
33.889869689941406,11.710541725158691
33.86915969848633,11.604389190673828
33.84839630126953,11.498247146606445
33.82542419433594,11.392565727233887
33.799034118652344,11.287686347961426
33.769195556640625,11.183734893798828
33.735923767089844,11.080831527709961
33.69925308227539,10.979090690612793
33.65920639038086,10.878629684448242
33.61581802368164,10.779565811157227
33.569122314453125,10.682018280029297
33.519168853759766,10.586098670959473
33.465999603271484,10.491921424865723
33.40969467163086,10.39958667755127
33.350303649902344,10.309205055236816
33.287906646728516,10.220871925354004
33.22257614135742,10.134684562683105
33.154388427734375,10.050742149353027
33.08342361450195,9.969131469726562
33.009769439697266,9.889939308166504
32.93351364135742,9.813249588012695
32.854736328125,9.739151954650879
32.77354431152344,9.667712211608887
32.69002151489258,9.599006652832031
32.604270935058594,9.533103942871094
32.516387939453125,9.470078468322754
32.42646789550781,9.409991264343262
32.33460998535156,9.35290813446045
32.24092102050781,9.298888206481934
32.1454963684082,9.247991561889648
32.04844284057617,9.200275421142578
31.949867248535156,9.155790328979492
31.849868774414062,9.114603042602539
31.748559951782227,9.076750755310059
31.64605140686035,9.042279243469238
31.542455673217773,9.011234283447266
31.437881469726562,8.983654022216797
31.332447052001953,8.959578514099121
31.226266860961914,8.939041137695312
31.11945915222168,8.922072410583496
31.01214027404785,8.908696174621582
30.904434204101562,8.898933410644531
30.796459197998047,8.892804145812988
30.68834114074707,8.890315055847168
30.580198287963867,8.891472816467285
30.472156524658203,8.896272659301758
30.364337921142578,8.904707908630371
30.25686264038086,8.916764259338379
30.149852752685547,8.93242073059082
30.04343032836914,8.951665878295898
29.937707901000977,8.974443435668945
29.832796096801758,9.000707626342773
29.728805541992188,9.030405044555664
29.6258487701416,9.06351375579834
29.523618698120117,9.098810195922852
29.420087814331055,9.130058288574219
29.315153121948242,9.156205177307129
29.20906639099121,9.177189826965332
29.102081298828125,9.192971229553223
28.99445343017578,9.203523635864258
28.886442184448242,9.208839416503906
28.778297424316406,9.208921432495117
28.670276641845703,9.203791618347168
28.562625885009766,9.193480491638184
28.455591201782227,9.17802619934082
28.349416732788086,9.157483100891113
28.244340896606445,9.131903648376465
28.140602111816406,9.101358413696289
28.038427352905273,9.065925598144531
27.93804931640625,9.025683403015137
27.83969497680664,8.980724334716797
27.74358558654785,8.931147575378418
27.649940490722656,8.877056121826172
27.55898094177246,8.818565368652344
27.470911026000977,8.755805015563965
27.385940551757812,8.688908576965332
27.30426788330078,8.618025779724121
27.226078033447266,8.543314933776855
27.151554107666016,8.464950561523438
27.080867767333984,8.383106231689453
27.011600494384766,8.300049781799316
26.939746856689453,8.219222068786621
26.865312576293945,8.140764236450195
26.788341522216797,8.06479263305664
26.70892333984375,7.991382598876953
26.62710952758789,7.920654773712158
26.54301643371582,7.852651596069336
26.45669937133789,7.787493705749512
26.368268966674805,7.725235462188721
26.277830123901367,7.665931224822998
26.18545913696289,7.609683036804199
26.091278076171875,7.556525230407715
25.995393753051758,7.5065016746521
25.897912979125977,7.4596662521362305
25.798931121826172,7.416089057922363
25.698577880859375,7.375777244567871
25.59695816040039,7.338765621185303
25.49418830871582,7.305083274841309
25.39037322998047,7.274777889251709
25.285627365112305,7.24785852432251
25.180068969726562,7.22433614730835
25.07380485534668,7.204225540161133
24.966951370239258,7.187540531158447
24.859615325927734,7.174302101135254
24.751909255981445,7.164523124694824
24.643945693969727,7.1581950187683105
24.53583526611328,7.155318260192871
24.427688598632812,7.1558966636657715
24.31961441040039,7.1599297523498535
24.21172523498535,7.167433738708496
24.10413360595703,7.17839241027832
23.9969482421875,7.192792892456055
23.890277862548828,7.210626602172852
23.784238815307617,7.2318806648254395
23.678939819335938,7.256549835205078
23.574501037597656,7.2846293449401855
23.471025466918945,7.3160810470581055
23.368629455566406,7.350879669189453
23.26742172241211,7.388998031616211
23.167518615722656,7.430422306060791
23.06903839111328,7.47511625289917
22.97208023071289,7.5230231285095215
22.876750946044922,7.574097156524658
22.783174514770508,7.628314971923828
22.691448211669922,7.685608863830566
22.601667404174805,7.745903491973877
22.51394271850586,7.809151649475098
22.42837142944336,7.875285625457764
22.345022201538086,7.9442009925842285
22.264022827148438,8.015859603881836
22.185413360595703,8.090133666992188
22.109296798706055,8.166959762573242
22.035720825195312,8.246224403381348
21.964765548706055,8.327842712402344
21.895723342895508,8.411089897155762
21.8237247467041,8.491783142089844
21.747949600219727,8.568938255310059
21.66856575012207,8.642376899719238
21.585756301879883,8.711931228637695
21.49971580505371,8.777444839477539
21.410648345947266,8.838781356811523
21.31875991821289,8.895800590515137
21.224260330200195,8.948383331298828
