x,y
9.5,9.5
10.2239990234375,9.5
10.947998046875,9.5
11.6719970703125,9.5
12.39599609375,9.5
13.1199951171875,9.5
13.843994140625,9.5
14.5679931640625,9.5
15.2919921875,9.5
16.016006469726562,9.5
16.740005493164062,9.5
17.464004516601562,9.5
18.188003540039062,9.5
18.912002563476562,9.5
19.636001586914062,9.5
20.360000610351562,9.5
21.083999633789062,9.5
21.807998657226562,9.5
22.531997680664062,9.5
23.255996704101562,9.5
23.979995727539062,9.5
24.703994750976562,9.5
25.427993774414062,9.5
26.152008056640625,9.5
26.876007080078125,9.5
27.600006103515625,9.5
28.324005126953125,9.5
29.048004150390625,9.5
29.772003173828125,9.5
30.496002197265625,9.5
31.220001220703125,9.5
31.944000244140625,9.5
32.667999267578125,9.5
33.391998291015625,9.5
34.115997314453125,9.5
34.839996337890625,9.5
35.563995361328125,9.5
36.287994384765625,9.5
37.011993408203125,9.5
37.735992431640625,9.5
38.459991455078125,9.5
39.18400573730469,9.5
39.90800476074219,9.5
40.63200378417969,9.5
41.35600280761719,9.5
42.08000183105469,9.5
42.80400085449219,9.5
43.52799987792969,9.5
44.25199890136719,9.5
44.97599792480469,9.5
45.69999694824219,9.5
46.42399597167969,9.5
47.14799499511719,9.5
47.87200927734375,9.5
48.59600830078125,9.5
49.32000732421875,9.5
50.04400634765625,9.5
50.76800537109375,9.5
51.49200439453125,9.5
52.21600341796875,9.5
52.94000244140625,9.5
53.66400146484375,9.5
54.38800048828125,9.5
55.11199951171875,9.5
55.83599853515625,9.5
56.55999755859375,9.5
57.28399658203125,9.5
58.00799560546875,9.5
58.73199462890625,9.5
59.45599365234375,9.5
60.17999267578125,9.5
60.90399169921875,9.5
61.62799072265625,9.5
62.35200500488281,9.5
63.07600402832031,9.5
63.80000305175781,9.5
64.52400207519531,9.5
65.24800109863281,9.5
65.97200012207031,9.5
66.69599914550781,9.5
67.41999816894531,9.5
68.14399719238281,9.5
68.86799621582031,9.5
69.59199523925781,9.5
70.31600189208984,9.5
71.04000091552734,9.5
71.76399993896484,9.5
72.48799896240234,9.5
73.21200561523438,9.5
73.93599700927734,9.5
74.66000366210938,9.5
75.38400268554688,9.5
76.10800170898438,9.5
76.83200073242188,9.5
77.55599975585938,9.5
78.27999877929688,9.5
79.00399780273438,9.5
79.72799682617188,9.5
80.4520034790039,9.5
81.1760025024414,9.5
81.9000015258789,9.5
82.6240005493164,9.5
83.3479995727539,9.5
84.0719985961914,9.5
84.7959976196289,9.5
85.5199966430664,9.5
86.24400329589844,9.5
86.96800231933594,9.5
87.69200134277344,9.5
88.41600036621094,9.5
89.13999938964844,9.5
89.86399841308594,9.5
90.58799743652344,9.5
91.31199645996094,9.5
92.03600311279297,9.5
92.76000213623047,9.5
93.48400115966797,9.5
94.20800018310547,9.5
94.93199920654297,9.5
95.65599822998047,9.5
96.37999725341797,9.5
97.10399627685547,9.5
97.8280029296875,9.5
98.552001953125,9.5
99.2760009765625,9.5
100,9.5
100.7239990234375,9.5
101.447998046875,9.5
102.1719970703125,9.5
102.89600372314453,9.5
103.62000274658203,9.5
104.34400177001953,9.5
105.06800079345703,9.5
105.79199981689453,9.5
106.51599884033203,9.5
107.23999786376953,9.5
107.96399688720703,9.5
108.68800354003906,9.5
109.41200256347656,9.5
110.13600158691406,9.5
110.86000061035156,9.5
111.58399963378906,9.5
112.30799865722656,9.5
113.03199768066406,9.5
113.75599670410156,9.5
114.4800033569336,9.5
115.2040023803711,9.5
115.9280014038086,9.5
116.6520004272461,9.5
117.3759994506836,9.5
118.0999984741211,9.5
118.8239974975586,9.5
119.5479965209961,9.5
120.27200317382812,9.5
120.99600219726562,9.5
121.72000122070312,9.5
122.44400024414062,9.5
123.16799926757812,9.5
123.89199829101562,9.5
124.61599731445312,9.5
125.33999633789062,9.5
126.06400299072266,9.5
126.78800201416016,9.5
127.51200103759766,9.5
128.23599243164062,9.5
128.95999145507812,9.5
129.68399047851562,9.5
130.40798950195312,9.5
131.1320037841797,9.5
131.8560028076172,9.5
